no,name,price,asset_url,link
37,ONITSUKA EDR 78 SNEAKERS FOR MENS ORIGINAL BNIB (1183C207 100),Rp939.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/12/9/3684e452-5670-4a2a-933a-93ed7a2427be.jpg.webp?ect=4g,https://www.tokopedia.com/laststokshoes/onitsuka-edr-78-sneakers-for-mens-original-bnib-1183c207-100-42-5-bd2e0?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
38,ONITSUKA EDR 78 Oatmeal/Hiking Green ORIGINAL 100%,Rp999.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/11/15/2ab9ac1b-e6b1-495b-b627-815da02a3c99.jpg.webp?ect=4g,https://www.tokopedia.com/wams-footwear/onitsuka-edr-78-oatmeal-hiking-green-original-100-44-76e2f?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
39,sepatu pria onitsuka tiger original,Rp1.000.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/6/22/77f15306-6164-474b-b338-0d5d26e480c0.jpg.webp?ect=4g,https://www.tokopedia.com/sunflower88/sepatu-pria-onitsuka-tiger-original?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
40,Ontska Tiger / Slip-on / Cream Navy / Original / Unisex,Rp399.000,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/onitsukatiger-/ontska-tiger-slip-on-cream-navy-original-unisex-35-93d83?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
41,Sepatu Onitsuka Tiger Mexico 66 Patou White Black Pink - 36,Rp1.449.000,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/onitsuka-official/sepatu-onitsuka-tiger-mexico-66-patou-white-black-pink-1730966510793951211?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
42,Sepatu Onitsuka Tiger Mexico 66 Slip On Cream Navy,Rp479.000,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/rakicksco/sepatu-onitsuka-tiger-mexico-66-slip-on-cream-navy-1731179401816016054?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
43,Srpatu Onitsuka Tiger Tokuten Wood Crepe White - 37,Rp1.266.850,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/onitsuka-official/srpatu-onitsuka-tiger-tokuten-wood-crepe-white-1731012964678600683?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
44,Ontska Tiger Tokuten / Grey Black / Original,Rp549.000,https://assets.tokopedia.net/assets-tokopedia-lite/v2/zeus/kratos/85cc883d.svg,https://www.tokopedia.com/onitsukatiger-/ontska-tiger-tokuten-grey-black-original-36-4e872?extParam=ivf%3Dfalse%26keyword%3Donitsuka&src=topads
45,Onitsuka Tiger by ASIC Unisex Mexico 66 Red Brick/Feather Grey Size :,Rp1.000.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/10/30/96318d27-5dd1-461a-b507-686621c539c8.jpg.webp?ect=4g,https://www.tokopedia.com/infinitylovestuff/onitsuka-tiger-by-asic-unisex-mexico-66-red-brick-feather-grey-size?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
46,Sepatu Onitsuka Tlger Mexico 66 Japan Nippon Made White ORIGINAL,Rp799.900,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/12/11/0b4e87ef-d47a-49ff-8145-850e05ad054d.jpg.webp?ect=4g,https://www.tokopedia.com/onitsukatigerjakarta/sepatu-onitsuka-tlger-mexico-66-japan-nippon-made-white-original?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
47,Sepatu Onitsuka Tlger Mexico66 White Light Blue ORIGINAL Free Paperbag,Rp699.900,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/12/9/39e83679-70a7-42d9-9bdd-8263a7c3df0e.jpg.webp?ect=4g,https://www.tokopedia.com/onitsukatigerjakarta/sepatu-onitsuka-tlger-mexico66-white-light-blue-original-free-paperbag?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
48,Onitsuka Tiger Machu Racer Original,Rp899.999,https://images.tokopedia.net/img/cache/200-square/product-1/2018/9/11/1403354/1403354_dcd71b0b-0926-4758-8625-4fd4aaf3b34d_592_592.jpg.webp?ect=4g,https://www.tokopedia.com/ricardocorner/onitsuka-tiger-machu-racer-original?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
49,ONITSUKA SOFT GREY 02,Rp220.000,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/11/15/90156812-2a2a-4917-a5d0-96a28ec3bdf7.jpg.webp?ect=4g,https://www.tokopedia.com/k12ollas/onitsuka-soft-grey-02?extParam=ivf%3Dfalse%26keyword%3Donitsuka%26search_id%3D202504300130120FD934C215FB76050XM6%26src%3Dsearch
